[Id: MC7zubPn0gfYkVOfYpGzTukd5e8oMHI6] 2023/05/23 21:40:11 logger.go:23:  Time: 2023-05-23T21:40:11+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 4.7911ms Bytes_in: 0 Bytes_out: 0

[Id: eayz7UgEPlyvap8D4dyjLYKDM5DcbBkZ] 2023/05/23 21:40:12 logger.go:23:  Time: 2023-05-23T21:40:12+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 276.222ms Bytes_in: 0 Bytes_out: 90

[Id: SbnbeR38sKmxhnghOjwVszHm8ftWOpcT] 2023/05/23 21:52:12 logger.go:23:  Time: 2023-05-23T21:52:12+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 17.1992ms Bytes_in: 0 Bytes_out: 0

[Id: YvdsbesdZ5Eoe1gdMiqQB4ZslqEIgRGK] 2023/05/23 21:52:13 logger.go:23:  Time: 2023-05-23T21:52:13+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 279.5704ms Bytes_in: 0 Bytes_out: 39

[Id: 5GjRtS7lLdvazuAuo3T6Xz2EMgyVhNNU] 2023/05/23 21:53:10 logger.go:23:  Time: 2023-05-23T21:53:10+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 23.7544ms Bytes_in: 0 Bytes_out: 0

[Id: 6fdcZHuIfOxOuPthStNYn3u25EgDAHrU] 2023/05/23 21:53:10 logger.go:23:  Time: 2023-05-23T21:53:10+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 484.6757ms Bytes_in: 0 Bytes_out: 39

[Id: t3oXEJySNhY6ymdLoPR0MtgicGVFGuHe] 2023/05/23 21:53:18 logger.go:23:  Time: 2023-05-23T21:53:18+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 11.7441ms Bytes_in: 0 Bytes_out: 0

[Id: QrtUugD2OCJK3bttAVZ1QkGhBXvXvlXF] 2023/05/23 21:53:19 logger.go:23:  Time: 2023-05-23T21:53:19+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 132.3948ms Bytes_in: 0 Bytes_out: 90

[Id: ckf7Ml8cTcvCU3k39jlzQi3SEBXKnC4v] 2023/05/23 21:53:32 logger.go:23:  Time: 2023-05-23T21:53:32+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 22.54ms Bytes_in: 0 Bytes_out: 0

[Id: wc3JsN7QQpeaOlBSSw1SZ506cxdMXObN] 2023/05/23 21:53:32 logger.go:23:  Time: 2023-05-23T21:53:32+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 274.2622ms Bytes_in: 0 Bytes_out: 90

[Id: HHxnlSNne1oPbJyFiCArZWX958zNEN8X] 2023/05/23 21:53:56 logger.go:23:  Time: 2023-05-23T21:53:56+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 5.7411ms Bytes_in: 0 Bytes_out: 0

[Id: 5cLO9bnp25mITM2vFjIoS3Y0CwE4AXrD] 2023/05/23 21:53:56 logger.go:23:  Time: 2023-05-23T21:53:56+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 309.3126ms Bytes_in: 0 Bytes_out: 39

[Id: DGmDpYV8oY0y6zmadYgGqo1Z593ZbpTr] 2023/05/23 22:00:00 logger.go:23:  Time: 2023-05-23T22:00:00+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 22.3542ms Bytes_in: 0 Bytes_out: 0

[Id: ZSVHq6BSI56A5dDZroE64R7qTWF0KN5I] 2023/05/23 22:00:00 logger.go:23:  Time: 2023-05-23T22:00:00+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 155.4296ms Bytes_in: 0 Bytes_out: 90

[Id: 4g5iF8KBzcJhJmQ0AKd8m5EniCTPuvFA] 2023/05/23 22:00:53 logger.go:23:  Time: 2023-05-23T22:00:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 4.5397ms Bytes_in: 0 Bytes_out: 0

[Id: ffXbGmab1enAN1W3IzRrOJjupcu6LWzZ] 2023/05/23 22:00:53 logger.go:23:  Time: 2023-05-23T22:00:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 319.1583ms Bytes_in: 0 Bytes_out: 90

[Id: qOMTzr8MvHFASi54E4Wyb5sTJ3CDKFem] 2023/05/23 22:03:01 logger.go:23:  Time: 2023-05-23T22:03:01+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 25.6969ms Bytes_in: 0 Bytes_out: 0

[Id: Krrs7PAdaYgjCPVGkRVCRjX84JulKcxF] 2023/05/23 22:03:02 logger.go:23:  Time: 2023-05-23T22:03:02+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 193.1391ms Bytes_in: 0 Bytes_out: 39

[Id: q5lozb205AKeKm8UOCACv9yMqZEb2o5P] 2023/05/23 22:04:11 logger.go:23:  Time: 2023-05-23T22:04:11+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 11.4823ms Bytes_in: 0 Bytes_out: 0

[Id: wnMrbz9yjZnfm16nNP4WNu6uZar0IsQt] 2023/05/23 22:04:12 logger.go:23:  Time: 2023-05-23T22:04:12+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 441.7444ms Bytes_in: 0 Bytes_out: 39

[Id: wO1187O1Od4DdIs8NheZWkH10P9qxCxq] 2023/05/23 22:04:21 logger.go:23:  Time: 2023-05-23T22:04:21+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 9.0007ms Bytes_in: 0 Bytes_out: 0

[Id: j0AddCrqmrcC2NAp0o7w17p02VhyLOlB] 2023/05/23 22:04:21 logger.go:23:  Time: 2023-05-23T22:04:21+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 164.0073ms Bytes_in: 0 Bytes_out: 39

[Id: ElcMIhVKtJXWZ2H1JR7BpQc1p85eoSXo] 2023/05/23 22:06:31 logger.go:23:  Time: 2023-05-23T22:06:31+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 6.503ms Bytes_in: 0 Bytes_out: 0

[Id: qD1qdBgXTYI4dUUUUvmU1ykk7uRDkSE7] 2023/05/23 22:06:32 logger.go:23:  Time: 2023-05-23T22:06:32+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 152.5011ms Bytes_in: 0 Bytes_out: 39

[Id: zMLTmC2J8QRx5ukMXMQhq3v8X7xYEAYD] 2023/05/23 22:06:49 logger.go:23:  Time: 2023-05-23T22:06:49+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 5.9081ms Bytes_in: 0 Bytes_out: 0

[Id: 9JTIVqRLZYkzVmUYcVd1qMkg8HAqjuSo] 2023/05/23 22:06:50 logger.go:23:  Time: 2023-05-23T22:06:50+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 440.9587ms Bytes_in: 0 Bytes_out: 39

[Id: skW7ps6dEFegWrhjJ4AHoIcHSzD7Bptd] 2023/05/23 22:07:26 logger.go:23:  Time: 2023-05-23T22:07:26+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 3.3399ms Bytes_in: 0 Bytes_out: 0

[Id: cXPbZu25eDkp93AMniAbV0fpE4vdlpCl] 2023/05/23 22:07:26 logger.go:23:  Time: 2023-05-23T22:07:26+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 168.7419ms Bytes_in: 0 Bytes_out: 39

[Id: Fmj2KQ4QcobPJ5QgD5O3nkaURj3UzVEb] 2023/05/23 22:07:43 logger.go:23:  Time: 2023-05-23T22:07:43+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 33.1304ms Bytes_in: 0 Bytes_out: 0

[Id: lN9cXdPIwdVKXxYYgIzhaBsv5HkOLq2s] 2023/05/23 22:07:44 logger.go:23:  Time: 2023-05-23T22:07:44+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 771.5305ms Bytes_in: 0 Bytes_out: 39

[Id: sOSG4rlwTl7xccqH8DEi2TCCZWY5Es4s] 2023/05/23 22:07:53 logger.go:23:  Time: 2023-05-23T22:07:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 26.972ms Bytes_in: 0 Bytes_out: 0

[Id: J6dQ8uV5RjMHd69JibQydBAWuRyVzIrZ] 2023/05/23 22:07:53 logger.go:23:  Time: 2023-05-23T22:07:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 137.6407ms Bytes_in: 0 Bytes_out: 39

[Id: 1rAqNKEDHquTwfv8QBSVLFp4841mJFzh] 2023/05/23 22:08:04 logger.go:23:  Time: 2023-05-23T22:08:04+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 12.0169ms Bytes_in: 0 Bytes_out: 0

[Id: LJpejpD3JnNqMpqaIpOfTnwDbONre3gw] 2023/05/23 22:08:04 logger.go:23:  Time: 2023-05-23T22:08:04+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 425.5775ms Bytes_in: 0 Bytes_out: 39

[Id: BrvHTrXRJMs2i3CVjK3iB15nwsy52242] 2023/05/23 22:16:59 logger.go:23:  Time: 2023-05-23T22:16:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 4.9015ms Bytes_in: 0 Bytes_out: 0

[Id: R92VDCnjitP1XUNcVP1wLnIDUxLjkLCR] 2023/05/23 22:16:59 logger.go:23:  Time: 2023-05-23T22:16:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 191.1304ms Bytes_in: 0 Bytes_out: 39

[Id: HEPVkmom3W7muLdteF0M86NV6yoqLwIm] 2023/05/23 22:17:14 logger.go:23:  Time: 2023-05-23T22:17:14+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 16.9038ms Bytes_in: 0 Bytes_out: 0

[Id: 9LlNxNkV17H8R7o6DLmlMIuYNEphZ9dS] 2023/05/23 22:17:14 logger.go:23:  Time: 2023-05-23T22:17:14+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 179.119ms Bytes_in: 0 Bytes_out: 39

[Id: 8lyMeqtph48yXW7oeLi6Hu4UjdIS2BOg] 2023/05/23 22:17:23 logger.go:23:  Time: 2023-05-23T22:17:23+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 8.1447ms Bytes_in: 0 Bytes_out: 0

[Id: y5E3cPN03KBFIegPs2KCm0vAwihBHeZK] 2023/05/23 22:17:23 logger.go:23:  Time: 2023-05-23T22:17:23+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 322.8249ms Bytes_in: 0 Bytes_out: 39

[Id: eoImRezCVTPd9ogMX7xSo5bJnzffyyFT] 2023/05/23 22:17:34 logger.go:23:  Time: 2023-05-23T22:17:34+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 6.8377ms Bytes_in: 0 Bytes_out: 0

[Id: awwN76R6dLEpBtWVP5D8a5A9XO0SRkPr] 2023/05/23 22:17:34 logger.go:23:  Time: 2023-05-23T22:17:34+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 158.8736ms Bytes_in: 0 Bytes_out: 39

[Id: otmIOHEkmp0D6E4dZJCWi1o9Lrm544S9] 2023/05/23 22:18:42 logger.go:23:  Time: 2023-05-23T22:18:42+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 7.5652ms Bytes_in: 0 Bytes_out: 0

[Id: 4hL6FeW4GFahgV5eSUG6LEqwJLo4OKDC] 2023/05/23 22:18:43 logger.go:23:  Time: 2023-05-23T22:18:43+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 651.7129ms Bytes_in: 0 Bytes_out: 39

[Id: HHHK1UJQUPMpLOXGFR6jJWhaVcJsrrt3] 2023/05/23 22:20:02 logger.go:23:  Time: 2023-05-23T22:20:02+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 7.2546ms Bytes_in: 0 Bytes_out: 0

[Id: 8SnmTRDhmftVNrWhEVONwpkaHP5h61uc] 2023/05/23 22:20:03 logger.go:23:  Time: 2023-05-23T22:20:03+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 421.3582ms Bytes_in: 0 Bytes_out: 39

[Id: jN7qJcFN4EsKKKQ7OSbiFp87YYyEFqlR] 2023/05/23 22:20:13 logger.go:23:  Time: 2023-05-23T22:20:13+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 27.374ms Bytes_in: 0 Bytes_out: 0

[Id: cJj1LXV49W31t7gXc20EKuBJQ7cLGBKE] 2023/05/23 22:20:13 logger.go:23:  Time: 2023-05-23T22:20:13+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 146.5147ms Bytes_in: 0 Bytes_out: 39

[Id: fsjg564QB5A9Pbvjlmi2KqWoIxcYWwNW] 2023/05/23 22:20:16 logger.go:23:  Time: 2023-05-23T22:20:16+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 6.1365ms Bytes_in: 0 Bytes_out: 0

[Id: 50SEExgckWJLYF37qBCelVVT6V6kWeBv] 2023/05/23 22:20:17 logger.go:23:  Time: 2023-05-23T22:20:17+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 165.6648ms Bytes_in: 0 Bytes_out: 39

[Id: E5oG8dGjNtNo83loxaDGB50f7zwqdjRs] 2023/05/23 22:20:31 logger.go:23:  Time: 2023-05-23T22:20:31+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 13.8608ms Bytes_in: 0 Bytes_out: 0

[Id: qM6HUe5uiKXgIxvN9Xlihjug2i529zES] 2023/05/23 22:20:31 logger.go:23:  Time: 2023-05-23T22:20:31+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 348.8197ms Bytes_in: 0 Bytes_out: 39

[Id: lNR4MukWZh9Fzmy9fNwbhReOgMvwkkeJ] 2023/05/23 22:20:43 logger.go:23:  Time: 2023-05-23T22:20:43+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 16.1998ms Bytes_in: 0 Bytes_out: 0

[Id: vpXcNZqnBD7ZVL8e2IG7tOTU9JH3zAGQ] 2023/05/23 22:20:43 logger.go:23:  Time: 2023-05-23T22:20:43+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 157.2955ms Bytes_in: 0 Bytes_out: 39

